"EL RASTREADOR",3584
"EL RODEO (PROV.  CATAMARCA)",383
"EL RODEO (PROV.  CORDOBA)",3522
"EL SAUCE SUR",3525
"EL SOBERBIO",3755
"EL SOCORRO",2477
"EL SOMBRERITO",3482
"EL SOMBRERO",379
"EL TALA",3876
"EL TALAR",3886
"EL TIO",3576
"EL TOSTADO",3575
"EL TRAPICHE",266
"EL TREBOL",3401
"EL TRIUNFO",2355
"EL TUSCAL",3521
"ELVIRA",2343
"EL VOLCAN",266
"EL ZAMPAL",2622
"EL ZANJON",385
"EMBAJADOR MARTINI",2335
"EMBALSE",3571
"EMBALSE PICHANAS",3549
"EMBARCACION",3878
"EMILIA",3497
"EMILIO  BUNGE",3388
"EMPALME SAN CARLOS",342
"EMPALME VILLA CONSTITUCION",3400
"EMPEDRADO",379
"ENCRUCIJADAS",3522
"ENRIQUE CARBO",3444
"ENRIQUE URIEN",3735
"ENTRE RIOS",2647
"EPUYEN",2945
"ERIZE",2936
"ERNESTINA",2343
"ESCABA DE ABAJO",3865
"ESCOBAR",348
"ESCUELA EL PANTANO",3548
"ESMERALDA",3492
"ESPARTILLAR",2923
"ESPERANZA (PROV.  SANTA CRUZ)",2902
"ESPERANZA (PROV.  SANTA FE)",3496
"ESPIGAS",2314
"ESPIN",3483
"ESPINILLO",358
"ESQUEL",2945
"ESQUINA (PROV.  CORDOBA)",3574
"ESQUINA (PROV.  CORRIENTES)",3777
"ESQUIU",3832
"ESTACION ALBARDON",264
"ESTACION ANGACO NORTE",264
"ESTACION ARAOZ",3869
"ESTACION ATAMISQUI",3845
"ESTACION BERNARDO IRIGOYEN",3466
"ESTACION CAMET",223
"ESTACION CLUCELLAS",3492
"ESTACION ECHAGUE",3445
"ESTACION GOMEZ",2223
"ESTACION MAZAN",3827
"ESTACION SARMIENTO",3525
"ESTACION VIÑA",2478
"ESTANCIA GRANDE",345
"ESTANCIA GUADALUPE",3542
"ESTANISLAO DEL CAMPO",3716
"ESTEBAN AGUSTIN GASCON",2924
"ESTEBAN RAMS",3491
"EST. GOBERNADOR FEBRE",3435
"ETRURIA",353
"EUGENIO BUSTOS",2622
"EUSEBIA",3493
"FACUNDO",2903
"FALDA DEL CARMEN",3547
"FALUCHO",2331
"FAMAILLA",3863
"FAMATINA",3825
"FATIMA",230
"FEDERACION",3456
"FEDERAL",3454
"FELICIA",3496
"FELIPE SOLA",2925
"FELIPE YOFRE",3773
"FERNANDEZ",385
"FERRE",2353
"FERREYRA",351
"FIAMBALA",3837
"FIGHIERA",3402
"FINCA PALERMO",3868
"FIRMAT",3465
"FLANDRIA",2323
"FLOR DE ORO",3482
"FLORENCIA",3482
"FOFO CAHUEL",2945
"FONTEZUELA",2477
"FORMOSA",370
"FORRES",385
"FORTIN EL PATRIA",2658
"FORTIN OLAVARRIA",2337
"FORTIN OLMOS",3483
"FORTIN TIBURCIO",2353
"FORTUNA",2658
"FRAGA",2657
"FRAGUEYRO",3582
"FRAILE PINTADO",3886
"FRANCISCO ALVAREZ",237
"FRANCISCO MADERO",2396
"FRANCK",342
"FRAY LUIS BELTRAN (PROV.  MENDOZA)",261
"FRAY LUIS BELTRAN (PROV.  RIO NEGRO)",2946
"FRENCH",2317
"FREYRE",3564
"FRIAS",3854
"FUENTES",3464
"FUENTES DEL COYLE",2902
"FUNDACION PROCORDE NAMUNCURA",2963
"FUNES",341
"GAHAN",2474
"GAIMAN",280
"GALARZA",3756
"GALISTEO",3493
"GALVEZ",3404
"GANCEDO",3731
"GAN GAN",280
"GAONA",3877
"GARABATO",3482
"GARABI (PROV. CORRIENTES)",3758
"GARDEY",249
"GARIBALDI",3406
"GARIN",348
"GARRE",2929
"GARRUCHOS (PROV. CORRIENTES)",3758
"GARUHAPE",3743
"GARUPA",376
"GARZA",3855
"GASTRE",280
"GATO COLORADO",3491
"GENERAL ACHA",2952
"GENERAL ALVEAR (PROV.  BUENOS AIRES)",2344
"GENERAL ALVEAR (PROV.  MENDOZA)",2625
"GENERAL ARENALES",2353
"GENERAL BALDISSERA",3468
"GENERAL BALLIVIAN",3878
"GENERAL BELGRANO",2243
"GENERAL B. OHIGGINS",3468
"GENERAL CABRERA",358
"GENERAL CAMPOS (PROV.  ENTRE RIOS)",345
"GENERAL CAMPOS (PROV.  LA PAMPA)",2953
"GENERAL CONESA (PROV.  BUENOS AIRES)",2245
"GENERAL CONESA (PROV.  RIO NEGRO)",2931
"GENERAL DEHEZA",358
"GENERAL ENRIQUE MOSCONI",3873
"GENERAL FERNANDEZ ORO",299
"GENERAL FOTHERINGHAM",3571
"GENERAL GALARZA",3444
"GENERAL GELLY (PROV.  SANTA FE)",2477
"GENERAL GUIDO",2268
"GENERAL JOSE DE SAN MARTIN",3725
"GENERAL LAGOS",3402
"GENERAL LAMADRID",2286
"GENERAL LAS HERAS",220
"GENERAL LAVALLE (PROV.  BUENOS AIRES)",2252
"GENERAL LAVALLE (PROV.  SANTIAGO DEL ESTERO)",3854
"GENERAL LEVALLE",3385
"GENERAL LUCIO V. MANSILLA",370
"GENERAL MADARIAGA",2267
"GENERAL MANUEL BELGRANO",3716
"GENERAL MOSCONI",3711
"GENERAL PAZ",3525
"GENERAL PICO",2302
"GENERAL PINEDO",3731
"GENERAL PINTO",2356
"GENERAL PIRAN",2265
"GENERAL PIZARRO",3877
"GENERAL RACEDO",343
"GENERAL RAMIREZ",343
"GENERAL RIVAS",2324
"GENERAL ROCA (PROV.  CORDOBA)",3472
"GENERAL ROCA (PROV.  RIO NEGRO)",298
"GENERAL RODRIGUEZ",237
"GENERAL ROJO",336
"GENERAL SAN MARTIN",2925
"GENERAL SOLER",3583
"GENERAL VEDIA",362
"GENERAL VIAMONTE",3463
"GENERAL VILLEGAS",3388
"GERMANIA",2356
"GESSLER",3404
"GILBERT",3446
"GLEW",2224
"GOBERNADOR CANDIOTI",342
"GOBERNADOR CASTRO",3329
"GOBERNADOR COSTA",2945
"GOBERNADOR CRESPO",3498
"GOBERNADOR DUVAL",298
"GOBERNADOR GARMENDIA",3894
"GOBERNADOR GREGORES",2962
"GOBERNADOR J. J. LANUSSE",3757
"GOBERNADOR LOPEZ",3754
"GOBERNADOR MARTINEZ",3777
"GOBERNADOR ROCA",376
"GOBERNADOR UGARTE",2346
"GOBERNADOR VIRASORO",3756
"GODEKEN",3465
"GODOY",3460
"GOLPE DE AGUA",3547
"GOMEZ CUE",3756
"GONZALEZ CATAN",2202
"GONZALEZ MORENO",2302
"GONZALO",3862
"GORCHS",2271
"GOROSTIAGA",2346
"GOUDGE",260
"GOYA",3777
"GOYENA",2923
"GRAN CHINA",2647
"GRAND BOURG",2320
"GRANEROS",3891
"GRAN GUARDIA",370
"GREGORIA PEREZ DE DENIS",3491
"GRUTLY SUR",3496
"GUACHIPAS",387
"GUADALUPE NORTE",3482
"GUALEGUAY",3444
"GUALEGUAYCHU",3446
"GUALJAINA",2945
"GUAMINI",2929
"GUANACACHE",264
"GUANACO",2396
"GUANACO MUERTO",3549
"GUANCHIN",3825
"GUANDACOL SUR",3825
"GUARDAMONTE",3445
"GUARDIA ESCOLTA",3857
"GUARDIA MITRE",2920
"GUARDIA VIEJA",3385
"GUASAPAMPA",3542
"GUATIMOZIN",3468
"GUATRACHE",2924
"GUAVIRAVI",3772
"GUAYACASTE",3521
"GUAYAMBA",383
"GUAYQUIRARO",3777
"GUEMES",387
"GUERNICA",2224
"GUERRICO",2477
"GUIÑAZU",351
"HALE",2314
"HASENKAMP",343
"HELVECIA",3405
"HENDERSON",2314
"HERLITZKA",379
"HERMOSO CAMPO",3735
"HERNANDEZ",3435
"HERNANDO",353
"HERRADURA",370
"HERRERA (PROV. ENTRE RIOS)",3442
"HERRERA (PROV. SANTIAGO DEL ESTERO)",3844
"HERSILIA",3491
"HILARIO",2648
"HILARIO ASCASUBI",2928
"HINOJO",2284
"HIPOLITO YRIGOYEN (PROV.  JUJUY)",3887
"HIPOLITO YRIGOYEN (PROV.  MISIONES)",376
"HIPOLITO YRIGOYEN (PROV.  SALTA)",3878
"HIPOLITO YRIGOYEN (PROV.  SAN LUIS)",2651
"HIPOLITO YRIGOYEN (PROV. SANTA CRUZ)",2963
"HOLMBERG",358
"HORMIGUERO",3756
"HOTEL LAS HORQUETAS (PROV. SANTA CRUZ, DTO. RIO CHICO)",2962
"HUACO",2647
"HUALFIN",3835
"HUANCAR",3887
"HUANCHILLA",3584
"HUANGUELEN SUR",2933
"HUAYCAMA",383
"HUERTA DE HUACHI",2647
"HUERTA VIEJA",358
"HUGHES",2473
"HUILLAPIMA",383
"HUINCA RENANCO",2336
"HUINGANCO",2948
"HUMAHUACA",3887
"HUMAITA",345
"HUMBERTO PRIMO",3493
"HUMBOLDT",3496
"IBARLUCEA",341
"IBARRETA",3716
"ICAÑO (PROV. CATAMARCA)",3832
"ICAÑO (PROV.  SANTIAGO DEL ESTERO)",3844
"IDIAZABAL",3537
"IFRAN",3777
"IGLESIA",2647
"IMPIRA",3572
"INDEPENDENCIA",3863
"INDIO RICO",2983
"INES INDART",2474
"INFANZON",383
"ING. BARBET",3734
"INGENIERO CHANOURDIE",3482
"INGENIERO GUILLERMO N. JUAREZ",3711
"INGENIERO HUERGO",298
"INGENIERO JACOBACCI",2940
"INGENIERO LUIGGI",2335
"INGENIERO MASCHWITZ",348
"INGENIERO MAURY",387
"INGENIERO MIGUEL SAJAROFF",3455
"INGENIERO THOMSON",2394
"INGENIO LA ESPERANZA",3888
"INGENIO LA TRINIDAD",381
"ING. ROMULO OTAMENDI",3489
"INRIVILLE",3467
"INTENDENTE ALVEAR",2302
"INTIYACO",3482
"INTI YACO",3546
"IRALA",2352
"IRAZUSTA",3446
"IRENEO PORTELA",3329
"IRIARTE",2354
"IRUYA",3887
"ISCHIGUALASTO",2646
"ISCHILIN",3521
"ISLA DE CANA",3878
"ISLA DEL CERRITO",362
"ISLA DE SAN ANTONIO",3521
"ISLA GRANDE",263
"ISLA MARTIN GARCIA",348
"ISLA VERDE",3468
"ITACARUARE",3754
"ITA IBATE",3781
"ITALO",3387
"ITATI",379
"ITUZAINGO",3786
"JACHAL",2647
"JACINTO ARAUZ",2925
"JACIPUNCO",3835
"JAGUEL DEL MONTE",2338
"JAIME PRATS",2625
"JAMES CRAIK",353
"JARAMILLO",297
"JARDIN AMERICA",3743
"JEPPENER",2223
"JESUS MARIA",3525
"JOAQUIN V. GONZALEZ",3877
"JOCOLI",261
"JOCOLI VIEJO",261
"JOSE C. PAZ",2320
"JOSE DE LA QUINTANA",3547
"JOSE DE SAN MARTIN",2945
"JOSE FERRARI",2221
"JOSEFINA",3492
"JOVITA",3385
"JOYANGO",3835
"JUAN A. PRADERE",2928
"JUAN B. ALBERDI",2354
"JUAN BAUTISTA ALBERDI",3865
"JUAN BERNABE MOLINA",3460
"JUAN DE LA PEÑA",2477
"JUAN E.BARRA",2983
"JUAN JORBA",2657
"JUAN JOSE CASTELLI",364
"JUAN JOSE PASO",2396
"JUAN LLERENA",2655
"JUAN MARIA GUTIERREZ",2229
"JUAN N. FERNANDEZ",2264
"JUAN PUJOL",3775
"JUAREZ CELMAN",351
"JUBILEO",3455
"JUELLA",388
"JULIA DUFAUR",2902
"JUNCAL",2473
"JUNIN DE LOS ANDES",2972
"JUNIN (PROV.  BUENOS AIRES)",236
"JUNIN (PROV.  MENDOZA)",263
"JUSTINIANO POSSE",3537
"JUSTO DARACT",2657
"KILOMETRO 30",3855
"KILOMETRO 691",3574
"LA AGUADA (PROV. CATAMARCA, DTO. ANDALGALA)",3835
"LA AGUADA (PROV. CORDOBA)",358
"LA ANGELITA",2353
"LA ANGOSTURA",3575
"LA ARGENTINA",3542
"LA AURORA",385
"LA BAJADA (PROV. CATAMARCA)",383
"LA BAJADA (PROV. MENDOZA)",263
"LABARDEN",2268
"LA BARRANQUITA",358
"LA BATEA",3549
"LA BOLSA",3547
"LABORDE",3537
"LABORDEBOY",3465
"LA BOTIJA",2651
"LABOULAYE",3385
"LA BRAVA (PROV. BUENOS AIRES)",223
"LA BRAVA (PROV. SANTA FE)",3405
"LA BRIANZA",3585
"LA CABAÑA",2962
"LA CABRAL",3408
"LA CALDERA",387
"LA CALDERILLA",387
"LA CALERA CALAMUCHITA",358
"LA CALERA (PROV.  CORDOBA)",3543
"LA CALERA (PROV.  SAN LUIS)",2651
"LA CAMILA",3498
"LA CAÑADA (PROV. CORDOBA, DTO. RIO SECO)",3522
"LA CAÑADA (PROV. CORDOBA, DTO. TULUMBA)",3521
"LA CANDELARIA",3876
"LA CAPILLA",2225
"LA CARLOTA",3584
"LA CAROLINA",358
"LA CARRERA",383
"LA CAUTIVA",3583
"LA CESIRA (PROV.  CORDOBA)",3382
"LA CHAÑARIENTA",2651
"LA CHIMBERA",264
"LA CHISPA",3462
"LA CIENAGA  (PROV. SALTA)",387
"LA CIENAGA (PROV.  SAN JUAN, DTO. JACHAL)",2647
"LA CLARITA",3447
"LA CLOTILDE",3735
"LA COCHA",3865
"LA COLINA",2286
"LA CONCEPCION",3544
"LA CONSULTA",2622
"LA CORTADERA (PROV.  CORDOBA)",3576
"LA CORTADERA (PROV.  MENDOZA)",260
"LA CRIOLLA (PROV.  ENTRE RIOS)",345
"LA CRIOLLA (PROV.  SANTA FE)",3498
"LA CRUZ (PROV.  CORDOBA)",3546
"LA CRUZ (PROV.  CORRIENTES)",3772
"LA CUADRA",3825
"LA CUMBRE",3548
"LA CUMBRECITA",3546
"LA  DONOSA",3858
"LA DORADA",3832
"LA DORMIDA",263
"LA DULCE",2264
"LA ESCONDIDA",362
"LA ESPERANZA",3522
"LA ESQUINA",358
"LA FALDA",3548
"LAFINUR",2656
"LA FLORIDA",381
"LA FRANCIA",3564
"LA GALLARETA",3483
"LA GILDA",358
"LAGO BLANCO",2903
"LAGO DEL DESIERTO",2962
"LAGO ESPEJO",294
"LAGO FONTANA",2903
"LAGO HUECHULAFQUEN",2972
"LAGO MELIQUINA",2972
"LAGO PUELO",294
"LAGO RIVADAVIA",2945
"LAGO ROCA",2902
"LAGO ROSARIO",2945
"LAGO VINTTER",2945
"LA GRANJA",3525
"LA GRUTA",3837
"LA GUARDIA",3832
"LAGUNA BLANCA (PROV. CHACO)",362
"LAGUNA BLANCA (PROV. FORMOSA)",3718
"LAGUNA BLANCA (PROV. RIO NEGRO)",2940
"LAGUNA BRAVA",379
"LAGUNA DE ROBLES",3894
"LAGUNA GALLO",3718
"LAGUNA LARGA",3572
"LAGUNA LIMPIA",3725
"LAGUNA NAICK NECK",3718
"LAGUNA PAIVA",342
"LAGUNA YEMA",3715
"LAGUNITA SALADA",280
"LA HERRADURA",353
"LA HIGUERA (PROV. CATAMARCA)",383
"LA HIGUERA (PROV. CORDOBA)",3542
"LA HOYADA",3838
"LA HUMADA",2338
"LA JUNTA",260
"LA LAGUNA",353
"LA LEGUA",3583
"LA LEONESA",362
"LA LLAVE NUEVA",260
"LA LOMA",343
"LA LONJA",230
"LA LUCILA",3408
"LAMADRID",3891
"LA MAJADA (PROV. CATAMARCA)",3832
"LA MAJADA (PROV. SAN LUIS)",2651
"LA MAJADITA",2646
"LA MANGA",3888
"LA MAROMA ",2658
"LAMARQUE",2946
"LA MARUJA",2335
"LA MENDIETA",3888
"LA MERCED (PROV.  CATAMARCA)",383
"LA MERCED (PROV.  SALTA)",387
"LANDETA",3406
"LA NIÑA",2317
"LA NORA",260
"LANTERI",3482
"LAPACHITO",362
"LA PAISANITA",3547
"LA PALESTINA",353
"LA PALMERA",261
"LA PAQUITA",3562
"LA PARA",3575
"LA PAYA",3868
"LA PAZ (PROV.  CORDOBA)",3544
"LA PAZ (PROV.  ENTRE RIOS)",3437
"LA PAZ (PROV.  MENDOZA)",2626
"LA PEGA",261
"LA PELADA",3497
"LA PENCA Y CARAGUATA",3498
"LA PICADA",343
"LA PLATA",221
"LA PLAYA",3542
"LA PLAYOSA",353
"LA POBLACION",3544
"LA POSADA",2241
"LA POSTA",3575
"LAPRIDA",2285
"LA PUERTA (PROV.  CATAMARCA)",383
"LA PUERTA (PROV.  CORDOBA)",3575
"LA PUNILLA ",2655
"LA PUNTILLA (PROV. LA RIOJA)",3825
"LA QUENA",3878
"LA QUIACA",3885
"LA QUINTA",3575
"LA RAMADA",381
"LA REDUCCION",381
"LA REFORMA",2338
"LA RICA ",2346
"LA RIOJA",380
"LARRECHEA",3404
"LARROQUE",3446
"LA RUBIA",3491
"LA SABANA",3721
"LAS ACEQUIAS",358
"LA SALADA",2948
"LAS ALBAHACAS",358
"LA SARITA",3482
"LAS ARMAS",2268
"LAS ARRIAS",3522
"LAS AVERIAS",3575
"LAS AVISPAS",3408
"LAS BAJADAS",3571
"LAS BANDURRIAS",3401
"LAS BOLSAS",381
"LAS BREÑAS",3731
"LAS CALLES",3544
"LAS CAÑAS (PROV. CATAMARCA, DTO. SANTA ROSA)",383
"LAS CAÑITAS",358
"LAS CARDITAS",2624
"LAS CASUARINAS",264
"LAS CATITAS",263
"LAS CEJAS",3869
"LAS CHACRITAS",3835
"LAS COLORADAS",2942
"LAS CORTADERAS (PROV. CATAMARCA)",3837
"LAS CORTADERAS (PROV. CORDOBA)",3544
"LAS COSTAS",387
"LAS COTORRAS",2901
"LAS CUATRO ESQUINAS",353
"LAS CUEVAS (PROV.  ENTRE RIOS)",3436
"LAS CUEVAS (PROV.  MENDOZA)",2624
"LAS DOS MARIAS",223
"LA SERRANITA",3547
"LAS ESQUINAS",3832
"LAS FLORES (PROV.  BUENOS AIRES)",2244
"LAS FLORES (PROV.  SAN JUAN)",2647
"LAS GARCITAS",3725
"LAS GARZAS",3482
"LAS GOLONDRINAS (PROV.  CHUBUT)",294
"LAS GRAMILLAS",3576
"LAS HERAS",297
"LAS HIGUERAS",358
"LA SIERRITA (PROV. CORDOBA, DTO. POCHO)",3542
"LA SILLETA",387
"LAS ISLETILLAS",353
"LAS JUNTAS (PROV.  CATAMARCA)",383
"LAS JUNTAS (PROV.  CORDOBA)",3521
"LAS JUNTURAS",3532
"LAS LAGUNAS",264
"LAS LAGUNITAS",3537
"LAS LAJAS (PROV. CATAMARCA)",383
"LAS LAJAS (PROV. NEUQUEN)",2942
"LAS LAJITAS",3877
"LAS LOICAS",260
"LAS LOMITAS",3715
"LAS MADERAS",388
"LAS MALVINAS",260
"LAS MARIANAS",2272
"LAS MARTINETAS",2286
"LAS MOSCAS",3455
"LAS OVEJAS",2948
"LAS PALMERAS",3409
"LAS PALMITAS ESTE",3575
"LAS PALMITAS OESTE",3521
"LAS PALOMITAS",3854
"LAS PAMPAS",2945
"LAS PAMPITAS",3888
"LAS PAREJAS",3471
"LAS PEÑAS NORTE",3524
"LAS PEÑAS SUR",353
"LAS PERDICES",353
"LAS PERLAS",299
"LAS PETACAS",3406
"LAS PIEDRITAS",2266
"LAS PIRQUITAS",383
"LAS PLAYAS",353
"LAS PLUMAS",280
"LAS QUINTAS",358
"LAS ROSAS",3471
"LAS SALADAS",3575
"LAS TAPIAS NORTE",3544
"LAS TEJAS DE ABAJO",383
"LAS TOSCAS (PROV.  BUENOS AIRES)",2355
"LAS TOSCAS (PROV. SANTA FE)",3482
"LAS TUNAS",342
"LAS VARAS",3533
"LAS VARILLAS",3533
"LAS VEGAS",2624
"LAS VERTIENTES",358
"LAS VIOLETAS",261
"LA TIGRA",364
"LA TOMA",2655
"LA TORDILLA",3576
"LA TRAVESIA",3544
"LA TRINIDAD",3865
"LA UNION",3878
"LAVAISSE",2657
"LAVALLE (PROV.  CORRIENTES)",3777
"LAVALLE (PROV.  MENDOZA)",261
"LA VANGUARDIA",3460
"LA VERDE (PROV.  CHACO)",362
"LA VERDE (PROV.  SAN LUIS)",2658
"LA VINA",387
"LA VIOLETA",3329
"LAZO",3444
"LEALES",3863
"LEANDRO N. ALEM (PROV.  BUENOS AIRES)",236
"LEANDRO N. ALEM (PROV.  MISIONES)",3754
"LEHMANN",3492
"LE MARCHAND",2966
"LEON",388
"LEONES",3472
"LEZAMA",2242
"LIBANO",2286
"LIBAROS",3445
"LIBERTAD",220
"LIBERTADOR GENERAL SAN MARTIN",3886
"LICEO",351
"LIEBIG",3447
"LIMA",3487
"LINCOLN",2355
"LISANDRO OLMOS",221
"LLAMBI CAMPBELL",3497
"LOBERIA",2261
"LOBOS",2227
"LOCALIDAD",INDICATIVO
"LOGROÑO",3491
"LOMA ALTA",3404
"LOMA BLANCA",3826
"LOMA VERDE",2223
"LONCOPUE",2948
"LONDRES",3835
"LONQUIMAY",2954
"LOPEZ",3404
"LOPEZ CAMELO",3327
"LORETO",3781
"LOS ALAMOS",387
"LOS ALAZANES",2942
"LOS ALISOS",388
"LOS ALTARES",280
"LOS ALTOS",383
"LOS AMORES",3482
"LOS ANGELES",383
"LOS ANTIGUOS",2963
"LOS BARRIALES",3542
"LOS BERROS",264
"LOS BLANCOS",3878
"LOS BOULEVARES",351
"LOS CALLEJONES",3544
"LOS CARDALES",230
"LOS CARDOS",3401
"LOS CASTILLOS",383
"LOS CEDROS",3547
"LOS CERRILLOS (PROV. CORDOBA, DTO RIO SECO)",3522
"LOS CERRILLOS (PROV. CORDOBA, DTO. SAN JAVIER)",3544
"LOS CHAÑARES",3521
"LOS CHANARITOS",3576
"LOS CHARRUAS",345
"LOS CHIRIGÜANOS",3711
"LOS CIPRESES",2945
"LOS CISNES",3584
"LOS CLAVELES",260
"LOS COCOS",3548
"LOS CONDORES",3571
"LOS CONQUISTADORES",3458
"LOS FRENTONES",364
"LOS GUNDOS",3574
"LOS GUTIERREZ",381
"LOS HORCONES",2624
"LOS HORNILLOS",3544
"LOS JAGUELES",3582
"LOS JURIES",3857
"LOS LAPACHOS - EST. MAQUINISTA VERON",388
"LOS LAURELES",3482
"LOS LEONES",3549
"LOS LIMITES",3522
"LOS MANANTIALES (PROV. CORDOBA)",3544
"LOS MANANTIALES (PROV. JUJUY)",388
"LOS MEDANITOS",3542
"LOS MENUCOS (PROV.  NEUQUEN)",2948
"LOS MENUCOS (PROV.  RIO NEGRO)",2940
"LOS MOLINOS (PROV.  CORDOBA)",3547
"LOS MOLINOS (PROV.  LA RIOJA)",3827
"LOS MOLINOS (PROV.  SANTA FE)",3464
"LOS MOLLES (PROV.  CORDOBA, DTO. COLON)",3525
"LOS MOLLES (PROV.  CORDOBA, DTO. RIO CUARTO)",358
"LOS MOLLES (PROV.  MENDOZA)",260
"LOS MOLLES (PROV.  SAN LUIS)",2656
"LOS NACIMIENTOS",3835
"LOS NOGALES (PROV.  SANTA FE)",3467
"LOS NOGALES (PROV.  TUCUMAN)",381
"LOS NUÑEZ",385
"LOS ORTIZ",223
"LOS OVEROS",2658
"LOS PALACIOS (PROV. LA RIOJA)",3825
"LOS PENITENTES",2624
"LOS PINOS",2266
"LOS POZOS",3522
"LOS QUIROGA",385
"LOS QUIRQUINCHOS",3465
"LOS RALOS",3869
"LOS REARTES",3546
"LOS ROBLES",3827
"LOS ROMEROS",3544
"LOS SALADILLOS",3491
"LOS SARMIENTOS",3865
"LOS SAUCES",2622
"LOS SORIA",385
"LOS SURGENTES",3467
"LOS TAJAMARES",3522
"LOS TALAS",383
"LOS TELARES",3856
"LOS TOLDOS (PROV.  BUENOS AIRES)",2358
"LOS TOLDOS (PROV.  SALTA)",3878
"LOS TRES RIOS",3522
"LOS VARELA",3835
"LOS ZORROS",353
"LOTEO CAVERO Y BARRIO LA COLMENA",261
"LOTE PALOS BLANCOS",3888
"LOZADA",3572
"LUAN TORO",2338
"LUCA",353
"LUCAS GONZALEZ",3435
"LUCIO VICENTE LOPEZ",3476
"LUCIO VICTOR MANSILLA",3521
"LUGONES",3844
"LUIS BURELA",3877
"LUIS PALACIOS",3476
"LUJAN DE CUYO",261
"LUJAN (PROV.  BUENOS AIRES)",2323
"LUJAN (PROV.  SAN LUIS)",2651
"LULES",381
"LUQUE",3573
"LURACATAO",3868
"LUTTI",3546
"LUYABA",3544
"MACACHIN",2953
"MACHAGAI",3734
"MACIA",3445
"MACIEL",3476
"MACO",385
"MAGDALA",2396
"MAGDALENA",2221
"MAGGIOLO",3462
"MAILIN",3844
"MAIMARA",388
"MAIPU (PROV.  BUENOS AIRES)",2268
"MAIPU (PROV.  MENDOZA)",261
"MAIZ NEGRO",3886
"MAKALLE",362
"MALABRIGO",3482
"MALAGUEÑO",351
"MALANZAN",3826
"MALARGÜE",260
"MALBRAN",3857
"MALENA",3582
"MALLIGASTA",3825
"MALVINAS",3777
"MALVINAS ARGENTINAS",351
"MAMUEL CHOIQUE",2940
"MANANTIALES (PROV. CATAMARCA)",383
"MANANTIALES (PROV. CORRIENTES)",3782
"MANFREDI",3572
"MANSILLA",3445
"MANSUPA",3858
"MANUCHO",342
"MANUEL DERQUI",379
"MANUEL F MANTILLA",3777
"MANUEL GARCIA FERNANDEZ",381
"MANUEL OCAMPO",2477
"MAQUINCHAO",2940
"MAQUINISTA GALLINI",3575
"MAQUINISTA SAVIO",348
"MAQUITO",385
"MARAYES",264
"MARCELINO ESCALADA",3498
"MAR CHIQUITA",223
"MARCOS JUAREZ",3472
"MARCOS PAZ",220
"MAR DE AJO",2257
"MAR DEL PLATA",223
"MAR DEL SUR",2291
"MARGARITA",3483
"MARGARITA BELEN",362
"MARIA CRISTINA",3711
"MARIA ELINA",3444
"MARIA GRANDE",343
"MARIA GRANDE SEGUNDA SUR",343
"MARIA JUANA",3406
"MARIA LUISA",3497
"MARIA  MAGDALENA",3751
"MARIANO ACOSTA",220
"MARIANO BENITEZ",2477
"MARIANO MORENO",2942
"MARIA SUSANA",3401
"MARIA TERESA",3462
"MARTIN DE LOYOLA",2658
"MARTINEZ DE HOZ",2355
"MARULL",3563
"MATARA",3855
"MATHEU",348
"MATILDE",342
"MATORRALES",3573
"MATTALDI",3583
"MAURICIO HIRSCH",2395
"MAURICIO MAYER",2333
"MAXIMO PAZ",3460
"MAYOR BURATOVICH",291
"MBURUCUYA",3782
"MECHITA",2342
"MECHONGUE",2266
"MEDANITOS",3837
"MEDANOS (PROV.  BUENOS AIRES)",2927
"MEDANOS (PROV.  ENTRE RIOS)",3444
"MEDELLIN",3845
"MEDIA NARANJA",3549
"MEDRANO",263
"MELINCUE",3465
"MELO",3385
"MENCUE",2940
"MENDIOLAZA",3543
"MENDOZA",261
"MERCEDES (PROV.  BUENOS AIRES)",2324
"MERCEDES (PROV.  CORRIENTES)",3773
"MERCEDES (PROV.  SAN LUIS)",2657
"MERLO (PROV.  BUENOS AIRES)",220
"MERLO (PROV.  SAN LUIS)",2656
"METAN",3876
"METILEO",2302
"M. H. ALFONZO",2477
"MICAELA CASCALLARES",2983
"MIGUEL CANE",2333
"MIGUEL RIGLOS",2953
"MILAGRO",3826
"MINA CLAVERO",3544
"MINA FARALLON NEGRO",3835
"MINA NUEVE DE OCTUBRE",388
"MINA PAN DE AZUCAR",3885
"MINA PIRQUITA",3885
"MINA SIJES",387
"MINA TINCALAYU",387
"MINERA DEL ALTIPLANO",3835
"MINERVA",3855
"MINISTRO RAMOS MEXIA",2934
"MIRAFLORES (PROV. CATAMARCA)",383
"MIRAFLORES (PROV. JUJUY)",3888
"MIRAMAR (PROV.  BUENOS AIRES)",2291
"MIRAMAR (PROV.  CORDOBA)",3563
"MIRANDA",3825
"MISION CHAQUEÑA",3878
"MISION TACAAGLE",3718
"MOCORETA",3775
"MOCTEZUMA",2395
"MOGNA ",2647
"MOISES VILLE",3409
"MOJON DE FIERRO",370
"MOJONES SUR",3455
"MOJON GRANDE",3754
"MOLINO DOLL",3436
"MOLINOS",3868
"MONES CAZON",2396
"MONIGOTES",3409
"MONJE",3466
"MONTE",2271
"MONTEAGUDO",3891
"MONTE AYMOND",2966
"MONTE BUEY",3467
"MONTECARLO",3751
"MONTECASEROS",263
"MONTE CASEROS",3775
"MONTE COMAN",260
